date,match,score,predicted,actual,confidence,p_home,p_draw,p_away
2026-06-11,Mexico vs South Africa,2-0,Home win,Home win,0.7339509319263565,0.7339509319263565,0.2137341612438731,0.05231490682977038
2026-06-11,Korea Republic vs Czech Republic,2-1,Home win,Home win,0.3946580858283345,0.3946580858283345,0.392342161329749,0.21299975284191658
2026-06-12,Canada vs Bosnia and Herzegovina,1-1,Home win,Draw,0.7339509319263565,0.7339509319263565,0.2137341612438731,0.05231490682977038
2026-06-12,USA vs Paraguay,4-1,Draw,Home win,0.40142241309115717,0.3597048666155221,0.40142241309115717,0.23887272029332074
2026-06-13,Qatar vs Switzerland,1-1,Away win,Draw,0.6204592703972434,0.07023884235811591,0.3093018872446408,0.6204592703972434
2026-06-13,Brazil vs Morocco,1-1,Home win,Draw,0.5696938486060269,0.5696938486060269,0.3344452998787445,0.09586085151522852
2026-06-13,Haiti vs Scotland,0-1,Draw,Away win,0.40085922600116863,0.23364616726967333,0.40085922600116863,0.36549460672915796
2026-06-13,Australia vs Turkey,2-0,Draw,Home win,0.3890717137055094,0.3671268061807257,0.3890717137055094,0.24380148011376493
2026-06-14,Sweden vs Tunisia,5-1,Draw,Home win,0.41935476473862454,0.3757736110281319,0.41935476473862454,0.2048716242332435
2026-06-14,Netherlands vs Japan,2-2,Home win,Draw,0.38049811052549065,0.38049811052549065,0.3668207968251767,0.25268109264933264
2026-06-14,Germany vs Curaçao,7-1,Home win,Home win,0.8410593843090413,0.8410593843090413,0.12643549864037512,0.03250511705058369
2026-06-14,Côte d'Ivoire vs Ecuador,1-0,Away win,Home win,0.4494562806674922,0.1440762180429376,0.40646750128957027,0.4494562806674922
2026-06-15,Belgium vs Egypt,1-1,Home win,Draw,0.5334056578217798,0.5334056578217798,0.37681461907326874,0.08977972310495141
2026-06-15,IR Iran vs New Zealand,2-2,Home win,Draw,0.46770313872714353,0.46770313872714353,0.39475839757057973,0.1375384637022767
2026-06-15,Spain vs Cape Verde,0-0,Home win,Draw,0.8410593843090413,0.8410593843090413,0.12643549864037512,0.03250511705058369
2026-06-15,Saudi Arabia vs Uruguay,1-1,Away win,Draw,0.6200393956840845,0.0654062593068646,0.3145543450090509,0.6200393956840845
2026-06-16,Austria vs Jordan,3-1,Home win,Home win,0.4459257167560299,0.4459257167560299,0.39718767230726193,0.15688661093670814
