date,match,score,predicted,actual,confidence,p_home,p_draw,p_away
2026-06-11,Mexico vs South Africa,2-0,Home win,Home win,0.6869634266527913,0.6869634266527913,0.25996645091099063,0.053070122436218
2026-06-11,Korea Republic vs Czech Republic,2-1,Home win,Home win,0.4053248754563435,0.4053248754563435,0.3885510437944043,0.2061240807492522
2026-06-12,Canada vs Bosnia and Herzegovina,1-1,Home win,Draw,0.697600634858991,0.697600634858991,0.23757582367123542,0.06482354146977354
2026-06-12,USA vs Paraguay,4-1,Draw,Home win,0.41287330798362587,0.35253929008174695,0.41287330798362587,0.23458740193462718
2026-06-13,Qatar vs Switzerland,1-1,Away win,Draw,0.6148281025960834,0.10566686574662693,0.2795050316572896,0.6148281025960834
2026-06-13,Brazil vs Morocco,1-1,Home win,Draw,0.5834654642263293,0.5834654642263293,0.3329047258176392,0.0836298099560316
2026-06-13,Haiti vs Scotland,0-1,Away win,Away win,0.40651608528746475,0.2160632507286059,0.37742066398392937,0.40651608528746475
2026-06-13,Australia vs Turkey,2-0,Draw,Home win,0.40541997720092476,0.37659197755710205,0.40541997720092476,0.21798804524197318
2026-06-14,Sweden vs Tunisia,5-1,Draw,Home win,0.41786332331766424,0.372354800423055,0.41786332331766424,0.20978187625928077
2026-06-14,Netherlands vs Japan,2-2,Home win,Draw,0.37519433845537165,0.37519433845537165,0.3739780808355244,0.25082758070910405
2026-06-14,Germany vs Curaçao,7-1,Home win,Home win,0.8570558690564287,0.8570558690564287,0.1151189321401421,0.02782519880342914
2026-06-14,Côte d'Ivoire vs Ecuador,1-0,Away win,Home win,0.44893568044957627,0.1490265202260895,0.4020377993243342,0.44893568044957627
2026-06-15,Belgium vs Egypt,1-1,Home win,Draw,0.522897182781813,0.522897182781813,0.36524918491589353,0.11185363230229356
2026-06-15,IR Iran vs New Zealand,2-2,Home win,Draw,0.49514802683551645,0.49514802683551645,0.3811183447964438,0.1237336283680396
2026-06-15,Spain vs Cape Verde,0-0,Home win,Draw,0.844021832307015,0.844021832307015,0.12861940516356896,0.027358762529416054
2026-06-15,Saudi Arabia vs Uruguay,1-1,Away win,Draw,0.6239209383000255,0.056841842595561236,0.3192372191044132,0.6239209383000255
2026-06-16,Austria vs Jordan,3-1,Home win,Home win,0.4596312335999948,0.4596312335999948,0.3861713927570006,0.1541973736430046
2026-06-16,Argentina vs Algeria,3-0,Home win,Home win,0.7076304318818255,0.7076304318818255,0.24038415175012634,0.05198541636804825
2026-06-16,France vs Senegal,3-1,Home win,Home win,0.5085931773840803,0.5085931773840803,0.3475637762659306,0.1438430463499891
2026-06-16,Iraq vs Norway,1-4,Away win,Away win,0.503738596305593,0.12187346892211696,0.37438793477229004,0.503738596305593
2026-06-17,Portugal vs DR Congo,1-1,Home win,Draw,0.6700531772031855,0.6700531772031855,0.27224639757055974,0.05770042522625489
2026-06-17,Uzbekistan vs Colombia,1-3,Away win,Away win,0.6310829250079983,0.07168875721342953,0.2972283177785722,0.6310829250079983
2026-06-17,England vs Croatia,4-2,Home win,Home win,0.44912936501151896,0.44912936501151896,0.3828720181376001,0.1679986168508809
2026-06-17,Ghana vs Panama,1-0,Draw,Home win,0.43113669606379923,0.23550722332647672,0.43113669606379923,0.3333560806097241
2026-06-18,Czech Republic vs South Africa,1-1,Home win,Draw,0.4711295346663919,0.4711295346663919,0.37300206674095654,0.1558683985926516
2026-06-18,Mexico vs Korea Republic,1-0,Home win,Home win,0.44917230653154977,0.44917230653154977,0.40098326589393934,0.14984442757451086
2026-06-18,Switzerland vs Bosnia and Herzegovina,4-1,Home win,Home win,0.6016756765614958,0.6016756765614958,0.297383334225395,0.10094098921310923
2026-06-18,Canada vs Qatar,6-0,Home win,Home win,0.6897553302552104,0.6897553302552104,0.2464071500436518,0.06383751970113771
2026-06-19,Turkey vs Paraguay,0-1,Draw,Away win,0.39989161534922407,0.24532710503782082,0.39989161534922407,0.35478127961295514
2026-06-19,Scotland vs Morocco,0-1,Away win,Away win,0.44623455739635326,0.14447827904138513,0.4092871635622615,0.44623455739635326
2026-06-19,Brazil vs Haiti,3-0,Home win,Home win,0.9309311913904845,0.9309311913904845,0.05603341574343832,0.01303539286607715
2026-06-19,USA vs Australia,2-0,Home win,Home win,0.42358419285931964,0.42358419285931964,0.3677094020351686,0.2087064051055118
2026-06-20,Netherlands vs Sweden,5-1,Home win,Home win,0.5607739552358713,0.5607739552358713,0.3174023691477615,0.12182367561636726
2026-06-20,Tunisia vs Japan,0-4,Away win,Away win,0.4823638534751477,0.11954673348168234,0.39808941304316986,0.4823638534751477
2026-06-20,Germany vs Côte d'Ivoire,2-1,Home win,Home win,0.5475237527421457,0.5475237527421457,0.3113289874709906,0.1411472597868636
2026-06-20,Ecuador vs Curaçao,0-0,Home win,Draw,0.7983047569517498,0.7983047569517498,0.17235961237499073,0.029335630673259443
2026-06-21,Belgium vs IR Iran,0-0,Home win,Draw,0.43723075526239513,0.43723075526239513,0.36753950247958617,0.1952297422580188
2026-06-21,New Zealand vs Egypt,1-3,Draw,Away win,0.43853224395955615,0.25180367989673763,0.43853224395955615,0.3096640761437062
2026-06-21,Spain vs Saudi Arabia,4-0,Home win,Home win,0.7836293081859501,0.7836293081859501,0.17849604568169866,0.037874646132351204
2026-06-21,Uruguay vs Cape Verde,2-2,Home win,Draw,0.7277238378732299,0.7277238378732299,0.2290279018862276,0.04324826024054252
2026-06-22,France vs Iraq,3-0,Home win,Home win,0.6821450521661798,0.6821450521661798,0.2662194407475947,0.05163550708622558
2026-06-22,Norway vs Senegal,3-2,Draw,Home win,0.3977364164574997,0.31819827523157446,0.3977364164574997,0.2840653083109259
2026-06-22,Argentina vs Austria,2-0,Home win,Home win,0.7200379219292747,0.7200379219292747,0.23617840650230884,0.04378367156841648
2026-06-22,Jordan vs Algeria,1-2,Away win,Away win,0.49807427697644174,0.15431417662082064,0.34761154640273767,0.49807427697644174
2026-06-23,Portugal vs Uzbekistan,5-0,Home win,Home win,0.6070120071577435,0.6070120071577435,0.31075287544157176,0.08223511740068479
2026-06-23,Colombia vs DR Congo,1-0,Home win,Home win,0.7338208519987531,0.7338208519987531,0.22433461541398342,0.0418445325872635
2026-06-23,England vs Ghana,0-0,Home win,Draw,0.7065736178309995,0.7065736178309995,0.25053479885925184,0.04289158330974865
2026-06-23,Panama vs Croatia,0-1,Away win,Away win,0.5063744345125404,0.13751992172199895,0.35610564376546067,0.5063744345125404
